"","date","S4_AMMONIA-N_mg/L","days"
"828",2019-02-11,0.43,15688
"829",2019-02-25,0.159,15702
"830",2019-03-11,0.021,15715
"831",2019-04-10,0.026,15745
"832",2019-05-06,0.035,15771
"833",2019-06-03,0.311,15799
"834",2019-07-01,0.345,15827
"835",2019-07-29,0.324,15855
"836",2019-08-26,0.064,15883
"837",2019-09-23,0.017,15911
"838",2019-10-21,1.151,15939
"839",2019-11-18,0.105,15968
"840",2019-12-16,0.418,15996
"841",2020-01-13,0.028,16024
"842",2020-02-10,0.873,16052
"843",2020-03-09,0.044,16079
"844",2020-04-06,0.046,16107
"845",2020-05-04,0.012,16135
"846",2020-06-01,0.05,16163
"847",2020-06-29,0.134,16191
"848",2020-07-13,0.21,16205
"849",2020-07-27,0.051,16219
"850",2020-08-24,0.051,16247
"851",2020-09-08,0.739,16262
"852",2020-09-21,0.483,16275
"853",2020-10-19,0.159,16303
"854",2020-11-02,0.394,16318
"855",2020-11-16,0.348,16332
"856",2020-12-14,0.118,16360
"857",2020-12-28,0.191,16374
"858",2021-01-11,0.041,16388
"859",2021-02-08,0.037,16416
"860",2021-03-08,0.052,16444
"861",2021-04-05,0.034,16471
"862",2021-04-19,0.008,16485
"863",2021-05-03,0.02,16499
"864",2021-06-01,0.061,16528
"865",2021-06-28,0.117,16555
"866",2021-07-12,0.708,16569
"867",2021-07-26,0.019,16583
"868",2021-08-23,0.058,16611
"869",2021-09-20,0.987,16639
"870",2021-10-04,0.313,16653
"871",2021-10-18,0.167,16667
"872",2021-11-15,0.116,16696
"873",2021-12-13,0.097,16724
"874",2022-01-10,0.014,16752
"875",2022-02-07,0.013,16780
"876",2022-03-07,0.024,16808
"877",2022-04-04,0.066,16835
"878",2022-05-02,0.014,16863
"879",2022-05-31,0.015,16892
"880",2022-07-25,0.072,16947
"881",2022-08-22,0.01,16975
"882",2022-09-19,0.448,17003
"883",2022-10-03,0.87,17017
"884",2022-10-17,0.357,17031
"885",2022-10-31,0.143,17045
"886",2022-11-28,0.078,17074
"887",2022-12-27,0.062,17103
"888",2023-01-09,0.057,17116
"889",2023-02-06,0.048,17144
"890",2023-03-06,0.029,17172
"891",2023-04-03,0.01,17199
"892",2023-05-01,0.594,17227
